# iata code; latitude; longitude; airport name
SKT;32.5170;74.5170;Sialkot Airport;PK
SKU;38.9683;24.4881;Skiros Airport;GR
SKV;28.6853;34.0625;St Catherine International Airport;EG
SKX;54.1667;45.1667;Saransk Airport;RU
SKZ;27.7220;68.7914;Sukkur Airport;PK
SLA;-24.8600;-65.4767;Martin Miguel De Guemes International Airport;AR
SLC;40.7884;-111.9778;Salt Lake City International Airport;US
SLD;48.6381;19.1342;Sliač Airport;SK
SLE;44.9095;-123.0025;Salem Municipal Airport/McNary Field;US
SLH;-13.8517;167.5369;Sola Airport;VU
SLI;-12.1667;26.3667;Solwesi Airport;ZM
SLK;44.3853;-74.2062;Adirondack Regional Airport;US
SLL;17.0387;54.0913;Salalah Airport;OM
SLM;40.9521;-5.5020;Salamanca Airport;ES
SLN;38.7910;-97.6522;Salina Municipal Airport;US
SLO;38.6429;-88.9642;Salem Leckrone Airport;US
SLP;22.2543;-100.9308;Ponciano Arriaga International Airport;MX
SLQ;61.7005;-157.1659;Sleetmute Airport;US
SLU;14.0200;-60.9931;George F. L. Charles Airport;LC
SLV;31.0778;77.0728;Shimla Airport;IN
SLW;25.5498;-100.9284;Plan De Guadalupe International Airport;MX
SLX;21.3330;-71.2000;Salt Cay Airport;TC
SLY;66.5900;66.6100;Salekhard Airport;RU
SLZ;-2.5869;-44.2361;Marechal Cunha Machado International Airport;BR
SMA;36.9739;-25.1711;Santa Maria Airport;PT
SMB;-52.7500;-69.3500;Franco Bianco Airport;CL
SME;37.0536;-84.6156;Lake Cumberland Regional Airport;US
SMF;38.6954;-121.5908;Sacramento International Airport;US
SMI;37.6903;26.9128;Samos Airport;GR
SMK;63.4901;-162.1104;St Michael Airport;US
SML;23.5814;-75.2705;Stella Maris Airport;BS
SMN;45.1238;-113.8813;Lemhi County Airport;US
SMO;34.0158;-118.4512;Santa Monica Municipal Airport;US
SMQ;-2.4992;112.9750;Sampit(Hasan) Airport;ID
SMR;11.1197;-74.2308;Simón Bolívar International Airport;CO
SMS;-17.0833;49.8167;Sainte Marie Airport;MG
SMV;46.5344;9.8839;Samedan Airport;CH
SMX;34.8989;-120.4574;Santa Maria Pub/Capt G Allan Hancock Field;US
SNA;33.6756;-117.8682;John Wayne Airport-Orange County Airport;US
SNB;-11.4197;130.6472;Snake Bay Airport;AU
SNC;-2.2078;-80.9858;General Ulpiano Paez Airport;EC
SNE;16.5881;-24.2839;Preguiça Airport;CV
SNF;10.2833;-68.7333;Sub Teniente Nestor Arias Airport;VE
SNG;-16.3836;-60.9628;Capitán Av. Juan Cochamanidis S. Airport;BO
SNH;-28.6200;151.9900;Stanthorpe Airport;AU
SNN;52.7020;-8.9248;Shannon Airport;IE
SNO;17.1953;104.1186;Sakon Nakhon Airport;TH
SNP;57.1673;-170.2204;St Paul Island Airport;US
SNR;47.3106;-2.1567;Saint-Nazaire-Montoir Airport;FR
SNS;36.6628;-121.6064;Salinas Municipal Airport;US
SNU;22.4922;-79.9436;Abel Santamaria Airport;CU
SNV;4.5547;-61.1447;Santa Elena de Uairen Airport;VE
SNW;18.4576;94.2978;Thandwe Airport;MM
SNY;41.1013;-102.9853;Sidney Municipal-Lloyd W Carr Field;US
SNZ;-22.9283;-43.7217;Santa Cruz Airport;BR
SOB;46.6863;17.1590;Sármellék International Airport;HU
SOC;-7.5181;110.7550;Adi Sumarmo Wiryokusumo Airport;ID
SOD;-23.4825;-47.4858;Sorocaba Airport;BR
SOF;42.6950;23.4083;Sofia Airport;BG
SOG;61.1561;7.1378;Sogndal Airport;NO
SOJ;69.7901;20.9549;Sørkjosen Airport;NO
SOM;8.9451;-64.1511;San Tomé Airport;VE
SON;-15.5058;167.2214;Santo Pekoa International Airport;VU
SOO;61.2614;17.0983;Söderhamn Airport;SE
SOP;35.2374;-79.3912;Moore County Airport;US
SOQ;-0.9256;131.1217;Dominique Edward Osok Airport;ID
SOT;67.3967;26.6181;Sodankyla Airport;FI
SOU;50.9503;-1.3568;Southampton Airport;GB
SOV;59.4424;-151.7041;Seldovia Airport;US
SOW;34.2655;-110.0057;Show Low Regional Airport;US
SOX;5.6756;-72.9705;Alberto Lleras Camargo Airport;CO
SOY;59.1581;-2.6414;Stronsay Airport;GB
SOZ;41.9264;9.4053;Solenzara (BA 126) Air Base;FR
SPB;18.3386;-64.9407;Charlotte Amalie Harbor Seaplane Base;VI
SPC;28.6265;-17.7556;La Palma Airport;ES
SPD;25.7604;88.9085;Saidpur Airport;BD
SPI;39.8440;-89.6778;Abraham Lincoln Capital Airport;US
SPM;49.9765;6.6987;Spangdahlem Air Base;DE
SPN;15.1190;145.7294;Saipan International Airport;MP
SPP;-14.6500;17.6833;Menongue Airport;AO
SPR;17.9139;-87.9711;San Pedro Airport;BZ
SPS;33.9888;-98.4919;Sheppard Air Force Base-Wichita Falls Municipal Airport;US
SPU;43.5389;16.2980;Split Airport;HR
SQG;0.0636;111.4734;Sintang(Susilo) Airport;ID
SQH;21.2146;104.0352;Na-San Airport;VN
SQO;64.9608;17.6967;Storuman Airport;SE
SQQ;55.8939;23.3950;Šiauliai International Airport;LT
SQS;17.1859;-89.0097;Matthew Spain Airport;BZ
SQZ;53.3078;-0.5508;RAF Scampton;GB
SRA;-27.9067;-54.5204;Santa Rosa Airport;BR
SRE;-19.0108;-65.2928;Juana Azurduy De Padilla Airport;BO
SRG;-6.9764;110.3772;Achmad Yani Airport;ID
SRH;9.1511;18.3794;Sarh Airport;TD
SRI;-0.5000;117.1500;Temindung Airport;ID
SRJ;-14.8670;-66.7500;Capitán Av. German Quiroga G. Airport;BO
SRK;77.7833;-70.7667;Siorapaluk;GL
SRM;56.3183;43.7950;Sandringham Airport;AU
SRN;-42.1575;145.2897;Strahan Airport;AU
SRP;59.7928;5.3397;Stord Airport;NO
SRQ;27.3954;-82.5543;Sarasota Bradenton International Airport;US
SRT;1.7223;33.6187;Soroti Airport;UG
SRV;61.7897;-156.5885;Stony River 2 Airport;US
SRX;31.0617;16.5917;Gardabya Airport;LY
SRY;36.6358;53.1936;Dasht-e Naz Airport;IR
SRZ;-17.8006;-63.1772;El Trompillo Airport;BO
SSA;-12.9086;-38.3225;Deputado Luiz Eduardo Magalhães International Airport;BR
SSB;17.7472;-64.7049;Christiansted Harbor Seaplane Base;VI
SSC;33.9728;-80.4706;Shaw Air Force Base;US
SSE;17.6280;75.9348;Solapur Airport;IN
SSG;3.7553;8.7087;Malabo Airport;GQ
SSH;27.9786;34.3933;Sharm El Sheikh International Airport;EG
SSI;31.1518;-81.3913;Malcolm McKinnon Airport;US
SSJ;65.9597;12.4722;Sandnessjøen Airport (Stokka);NO
SSN;37.4456;127.1131;Seoul Air Base;KR
SSO;-22.0911;-45.0467;São Lourenço Airport;BR
SSR;-15.4708;168.1522;Sara Airport;VU
SST;-36.5500;-56.6833;Santa Teresita Airport;AR
SSX;41.2700;36.3000;Samsun Samair Airport;TR
SSY;-6.2699;14.2470;Mbanza Congo Airport;AO
SSZ;-23.9275;-46.2992;Base Aérea de Santos Airport;BR
STA;55.9901;8.3539;Stauning Airport;DK
STC;45.5466;-94.0599;St Cloud Regional Airport;US
STD;7.5683;-72.0283;Mayor Buenaventura Vivas International Airport;VE
STG;56.5774;-169.6637;St George Airport;US
STI;19.4088;-70.6169;Cibao International Airport;DO
STJ;39.7719;-94.9097;Rosecrans Memorial Airport;US
STL;38.7487;-90.3700;Lambert St Louis International Airport;US
STM;-2.4247;-54.7858;Maestro Wilson Fonseca Airport;BR
STN;51.8850;0.2350;London Stansted Airport;GB
STP;44.9344;-93.0600;St Paul Downtown Holman Field;US
STR;48.6899;9.2220;Stuttgart Airport;DE
STS;38.5090;-122.8129;Charles M. Schulz Sonoma County Airport;US
STT;18.3373;-64.9733;Cyril E King Apt;US
STV;21.1141;72.7418;Surat Airport;IN
STW;45.1083;42.1133;Stavropol Shpakovskoye Airport;RU
STX;17.7018;-64.7985;Henry E Rohlsen Airport;VI
STY;-31.4347;-57.9842;Nueva Hesperides International Airport;UY
STZ;-10.3002;-50.4500;Santa Terezinha Airport;BR
SUB;-7.3806;112.7861;Juanda International Airport;ID
SUF;38.9083;16.2417;Lamezia Terme Airport;IT
SUG;9.7819;125.4917;Surigao Airport;PH
SUJ;47.7034;22.8856;Satu Mare Airport;RO
SUK;37.4500;129.1330;Sakkyryr Airport;RU
SUL;28.6451;69.1769;Sui Airport;PK
SUN;43.5044;-114.2962;Friedman Memorial Airport;US
SUR;52.7086;-88.5419;Summer Beaver Airport;CA
SUS;38.6617;-90.6511;Spirit of St Louis Airport;US
SUU;38.2633;-121.9250;Travis Air Force Base;US
SUV;-18.0447;178.5631;Nausori International Airport;FJ
SUX;42.4026;-96.3844;Sioux Gateway Col. Bud Day Field;US
SVA;63.6864;-170.4926;Savoonga Airport;US
SVB;-14.2786;50.1747;Sambava Airport;MG
SVC;32.6365;-108.1564;Grant County Airport;US
SVD;13.1444;-61.2108;E. T. Joshua Airport;VC
SVF;8.0167;2.4500;Savé Airport;BJ
SVG;58.8768;5.6378;Stavanger Airport Sola;NO
SVI;2.1500;-74.7667;Eduardo Falla Solano Airport;CO
SVJ;68.2433;14.6692;Svolvær Helle Airport;NO
SVK;16.7330;-88.3330;Silver Creek Airport;BZ
SVL;61.9428;28.9450;Savonlinna Airport;FI
SVN;32.0100;-81.1457;Hunter Army Air Field;US
SVO;55.9717;37.4150;Sheremetyevo International Airport;RU
SVP;-12.4046;16.9474;Kuito Airport;AO
SVQ;37.4179;-5.8989;Sevilla Airport;ES
SVR;76.0208;-65.0833;Savissivik;GL
SVS;66.0171;-149.0544;Stevens Village Airport;US
SVU;-16.8028;179.3406;Savusavu Airport;FJ
SVX;56.7433;60.8050;Koltsovo Airport;RU
SVZ;7.8667;-72.4500;San Antonio Del Tachira Airport;VE
SWA;23.4397;116.7697;Jieyang Chaoshan International Airport;CN
SWE;-6.2830;147.5670;Siwea Airport;PG
SWF;41.5041;-74.1048;Stewart International Airport;US
SWH;-35.3772;143.5322;Swan Hill Airport;AU
SWJ;-16.4950;167.4380;Southwest Bay Airport;VU
SWP;-22.6583;14.5667;Swakopmund Airport;NA
SWS;51.6053;-4.0678;Swansea Airport;GB
SWX;-18.3667;21.8167;Shakawe Airport;BW
SWY;4.2167;100.7000;Sitiawan Airport;MY
SXB;48.5419;7.6344;Strasbourg Airport;FR
SXE;-38.0983;147.1500;West Sale Airport;AU
SXF;52.3785;13.5206;Berlin-Schönefeld International Airport;DE
SXI;25.9083;54.5417;Sirri Island Airport;IR
SXK;-7.9886;131.3061;Saumlaki/Olilit Airport;ID
SXL;54.2802;-8.5992;Sligo Airport;IE
SXM;18.0408;-63.1095;Princess Juliana International Airport;SX
SXN;-20.5500;26.1000;Sua Pan Airport;BW
SXO;-12.1569;-52.2719;São Félix do Araguaia Airport;BR
SXP;62.5206;-164.8478;Sheldon Point Airport;US
SXR;33.9833;74.7833;Sheikh ul Alam Airport;IN
SXV;11.7833;78.0656;Salem Airport;IN
SXX;-6.6400;-51.9894;São Félix do Xingu Airport;BR
SXZ;37.9781;41.8392;Siirt Airport;TR
SYA;52.7123;174.1137;Eareckson Air Station;US
SYB;58.1667;-152.5000;Seal Bay Seaplane Base;US
SYD;-33.9467;151.1767;Sydney Kingsford Smith International Airport;AU
SYJ;29.5511;55.6717;Sirjan Airport;IR
SYM;22.7933;100.9594;Pu'er Simao Airport;CN
SYO;38.8123;139.7872;Shonai Airport;JP
SYQ;9.9572;-84.1428;Tobias Bolanos International Airport;CR
SYR;43.1112;-76.1063;Syracuse Hancock International Airport;US
SYT;46.4064;4.0211;Saint-Yan Airport;FR
SYU;-10.2075;142.8239;Warraber Island Airport;AU
SYW;26.4733;67.7172;Sehwan Sharif Airport;PK
SYX;18.3017;109.4133;Sanya Phoenix International Airport;CN
SYY;58.2139;-6.3308;Stornoway Airport;GB
SYZ;29.5403;52.5886;Shiraz Shahid Dastghaib International Airport;IR
SZA;-6.1411;12.3718;Soyo Airport;AO
SZB;3.1311;101.5481;Sultan Abdul Aziz Shah International Airport;MY
SZD;53.3943;-1.3885;Sheffield City Heliport;GB
SZE;11.7889;40.9902;Semera Airport;ET
SZF;41.2656;36.5486;Samsun Çarşamba Airport;TR
SZG;47.7944;13.0033;Salzburg Airport;AT
SZI;47.4865;84.8874;Zaysan Airport;KZ
SZJ;21.6333;-82.9500;Siguanea Airport;CU
SZK;-24.9667;31.6000;Skukuza Airport;ZA
SZT;16.6904;-92.5303;San Cristobal de las Casas Airport;MX
SZW;53.4269;11.7833;Schwerin Parchim Airport;DE
SZX;22.6383;113.8117;Shenzhen Bao'an International Airport;CN
SZY;53.4819;20.9377;Szczytno-Szymany International Airport;PL
SZZ;53.5847;14.9022;Szczecin-Goleniów ""Solidarność"" Airport;PL
TAB;11.1497;-60.8322;Tobago-Crown Point Airport;TT
TAC;11.2276;125.0278;Daniel Z. Romualdez Airport;PH
TAE;35.8939;128.6589;Daegu Airport;KR
TAG;9.6656;123.8522;Tagbilaran Airport;PH
TAH;-19.4550;169.2233;Tanna Airport;VU
TAI;13.6861;44.1389;Ta'izz International Airport;YE
TAJ;-3.1830;142.4170;Tadji Airport;PG
TAK;34.2141;134.0158;Takamatsu Airport;JP
TAL;65.1743;-152.1093;Ralph M Calhoun Memorial Airport;US
TAM;22.2898;-97.8644;General Francisco Javier Mina International Airport;MX
TAO;36.2650;120.3750;Liuting Airport;CN
TAP;14.7944;-92.3700;Tapachula International Airport;MX
TAR;40.5183;17.4006;Taranto-Grottaglie ""Marcello Arlotta"" Airport;IT
TAS;41.2573;69.2817;Tashkent International Airport;UZ
TAT;49.0736;20.2411;Poprad-Tatry Airport;SK
TAY;58.3075;26.6906;Tartu Airport;EE
TAZ;41.7611;59.8267;Daşoguz Airport;TM
TBB;13.0391;109.3345;Dong Tac Airport;VN
TBG;-5.2786;141.2258;Tabubil Airport;PG
TBH;12.3106;122.0747;Tugdan Airport;PH
TBI;24.3000;-75.4500;The Bight Airport;BS
TBJ;36.9800;8.8769;Tabarka 7 Novembre Airport;TN
TBN;37.7416;-92.1407;Waynesville-St. Robert Regional Forney field;US
TBO;-5.0833;32.8333;Tabora Airport;TZ
TBP;-3.5494;-80.3781;Capitan FAP Pedro Canga Rodriguez Airport;PE
TBS;41.6692;44.9547;Tbilisi International Airport;GE
TBT;-4.2506;-69.9378;Tabatinga Airport;BR
TBU;-21.2411;-175.1397;Fua'amotu International Airport;TO
TBW;52.8061;41.4828;Donskoye Airport;RU
TBY;-26.0667;22.4667;Tshabong Airport;BW
TBZ;38.1339;46.2350;Tabriz International Airport;IR
TCA;-19.6350;134.1833;Tennant Creek Airport;AU
TCB;26.7453;-77.3913;Treasure Cay Airport;BS
TCC;35.1828;-103.6032;Tucumcari Municipal Airport;US
TCD;-2.8670;-69.7330;Tarapacá Airport;CO
TCE;45.0629;28.7144;Tulcea Airport;RO
TCG;46.6725;83.3408;Tacheng Airport;CN
TCH;-2.8500;11.0170;Tchibanga Airport;GA
TCL;33.2206;-87.6114;Tuscaloosa Regional Airport;US
TCM;47.1377;-122.4765;McChord Air Force Base;US
TCO;1.8142;-78.7494;La Florida Airport;CO
TCP;29.5879;34.7782;Taba International Airport;EG
TCQ;-18.0532;-70.2757;Coronel FAP Carlos Ciriani Santa Rosa International Airport;PE
TCR;8.7833;78.1333;Tuticorini Airport;IN
TCS;33.2369;-107.2718;Truth Or Consequences Municipal Airport;US
TCT;62.9927;-156.0682;Takotna Airport;US
TCW;-35.8117;145.6083;Tocumwal Airport;AU
TCX;33.6678;56.8925;Tabas Airport;IR
TCZ;25.0300;98.4800;Tengchong Tuofeng Airport;CN
TDD;-14.8183;-64.9133;Teniente Av. Jorge Henrich Arauz Airport;BO
TDG;9.0667;126.1667;Tandag Airport;PH
TDK;45.1222;78.4433;Taldykorgan Airport;KZ
TDL;-37.2367;-59.2300;Héroes De Malvinas Airport;AR
TDX;12.2681;102.3167;Trat Airport;TH
TEB;40.8501;-74.0608;Teterboro Airport;US
TEC;-24.3158;-50.6517;Telêmaco Borba Airport;BR
TED;57.0688;8.7052;Thisted Airport;DK
TEE;35.4325;8.1256;Cheikh Larbi Tébessi Airport;DZ
TEF;-21.7164;122.2275;Telfer Airport;AU
TEM;-34.4228;147.5106;Temora Airport;AU
TEN;27.8840;109.3100;Tongren Fenghuang Airport;CN
TEQ;41.1322;27.9161;Tekirdağ Çorlu Airport;TR
TER;38.7646;-27.0908;Lajes Field;PT
TET;-16.1000;33.6333;Chingozi Airport;MZ
TEU;-45.5331;167.6500;Manapouri Airport;NZ
TEX;37.9564;-107.9142;Telluride Regional Airport;US
TEZ;26.7091;92.7847;Tezpur Airport;IN
TFF;-3.3803;-64.7308;Tefé Airport;BR
TFI;-9.0670;149.3170;Tufi Airport;PG
TFL;-17.8908;-41.5150;Juscelino Kubitscheck Airport;BR
TFN;28.4827;-16.3415;Tenerife Norte Airport;ES
TFS;28.0445;-16.5725;Tenerife South Airport;ES
TGA;1.3875;103.7081;Tengah Air Base;SG
TGC;2.1778;111.2022;Tanjung Manis Airport;MY
TGD;42.3594;19.2519;Podgorica Airport;ME
TGG;5.3814;103.1047;Sultan Mahmud Airport;MY
TGH;-16.8911;168.5514;Tongoa Airport;VU
TGI;-9.3000;-76.0167;Tingo Maria Airport;PE
TGJ;-21.0961;167.8039;Tiga Airport;NC
TGK;47.1981;38.8489;Taganrog Yuzhny Airport;RU
TGM;46.4677;24.4125;Transilvania Târgu Mureş International Airport;RO
TGO;43.5567;122.1997;Tongliao Airport;CN
TGP;61.5900;89.9733;Podkamennaya Tunguska Airport;RU
TGR;33.0600;6.0872;Touggourt Sidi Madhi Airport;DZ
TGT;-5.1000;39.0667;Tanga Airport;TZ
TGU;14.0614;-87.2172;Toncontín International Airport;HN
TGZ;16.5618;-93.0261;Angel Albino Corzo International Airport;MX
THD;19.8075;105.7764;Bai Thuong Airport;VN
THE;-5.0606;-42.8244;Senador Petrônio Portela Airport;BR
THF;52.4736;13.4016;Berlin-Tempelhof International Airport;DE
THG;-24.4939;150.5761;Thangool Airport;AU
THK;17.3969;104.8067;Thakhek Airport;LA
THL;20.4828;99.9343;Tachileik Airport;MM
THN;58.3181;12.3450;Trollhättan-Vänersborg Airport;SE
THO;66.2183;-15.3347;Thorshofn Airport;IS
THQ;34.5830;105.7500;Tianshui Maijishan Airport;CN
THR;35.6889;51.3147;Mehrabad International Airport;IR
THS;17.2378;99.8183;Sukhothai Airport;TH
THU;76.5312;-68.7032;Thule Air Base;GL
THX;65.7997;87.9298;Turukhansk Airport;RU
THZ;14.8667;5.2667;Tahoua Airport;NE
TIA;41.4147;19.7206;Tirana International Airport Mother Teresa;AL
TID;35.3414;1.4669;Bou Chekif Airport;DZ
TIF;21.4833;40.5444;Ta’if Regional Airport;SA
TIH;-15.1194;-148.2350;Tikehau Airport;PF
TII;32.6000;65.8640;Tarin Kowt Airport;AF
TIJ;32.5414;-116.9717;General Abelardo L. Rodríguez International Airport;MX
TIK;35.4147;-97.3867;Tinker Air Force Base;US
TIM;-4.5314;136.8883;Moses Kilangin Airport;ID
TIN;27.7004;-8.1671;Tindouf Airport;DZ
TIP;32.6694;13.1567;Tripoli International Airport;LY
TIQ;14.9992;145.6194;Tinian International Airport;MP
TIR;13.6331;79.5418;Tirupati Airport;IN
TIU;-44.3033;171.2250;Timaru Airport;NZ
TIV;42.4047;18.7233;Tivat Airport;ME
TIW;47.2679;-122.5781;Tacoma Narrows Airport;US
TIX;28.5148;-80.7992;Space Coast Regional Airport;US
TIZ;-5.8450;142.9480;Tari Airport;PG
TJA;-21.5511;-64.7083;Capitan Oriel Lea Plaza Airport;BO
TJH;35.5129;134.7869;Tajima Airport;JP
TJK;40.3125;36.3739;Tokat Airport;TR
TJM;57.1683;65.3167;Roshchino International Airport;RU
TJN;-15.8570;-142.2670;Takume Airport;PF
TJQ;-2.7450;107.7531;Buluh Tumbang (H A S Hanandjoeddin) Airport;ID
TJU;37.9800;69.8000;Kulob Airport;TJ
TKA;62.3205;-150.0937;Talkeetna Airport;US
TKD;4.8917;-1.7667;Takoradi Airport;GH
TKE;57.7797;-135.2184;Tenakee Seaplane Base;US
TKF;39.3200;-120.1396;Truckee Tahoe Airport;US
TKG;-5.2419;105.1756;Radin Inten II (Branti) Airport;ID
TKH;15.2783;100.3000;Takhli Airport;TH
TKJ;63.2955;-143.0061;Tok Junction Airport;US
TKK;7.4619;151.8430;Chuuk International Airport;FM
TKN;27.8364;128.8813;Tokunoshima Airport;JP
TKP;-14.7100;-145.2478;Takapoto Airport;PF
TKQ;-4.8851;29.6702;Kigoma Airport;TZ
TKR;26.0000;88.3833;Thakurgaon Airport;BD
TKS;34.1330;134.6059;Tokushima Airport;JP
TKT;16.8961;99.2536;Tak Airport;TH
TKU;60.5147;22.2617;Turku Airport;FI
TKV;-17.3553;-138.4450;Tatakoto Airport;PF
TKX;-14.4667;-145.0333;Takaroa Airport;PF
TLA;65.2404;-166.3393;Teller Airport;US
TLC;19.3371;-99.5660;Licenciado Adolfo Lopez Mateos International Airport;MX
TLE;-23.3894;43.7256;Toliara Airport;MG
TLH;30.3965;-84.3503;Tallahassee Regional Airport;US
TLJ;62.9012;-155.9935;Tatalina LRRS Airport;US
TLL;59.4133;24.8325;Lennart Meri Tallinn Airport;EE
TLM;35.0125;-1.4486;Zenata – Messali El Hadj Airport;DZ
TLN;43.0972;6.1461;Toulon-Hyères Airport;FR
TLQ;30.9358;46.0901;Turpan Jiaohe Airport;CN
TLS;43.6350;1.3678;Toulouse-Blagnac Airport;FR
TLT;61.0968;-160.9695;Tuluksak Airport;US
TLV;32.0106;34.8772;Ben Gurion International Airport;IL
TLX;-35.3744;-71.5981;Panguilemo Airport;CL
TLY;44.8100;136.2900;Plastun Airport;RU
TMB;25.6478;-80.4328;Kendall-Tamiami Executive Airport;US
TMC;-9.4097;119.2445;Tambolaka Airport;ID
TME;6.4511;-71.7600;Gustavo Vargas Airport;CO
TMI;27.3150;87.1933;Tumling Tar Airport;NP
TMJ;37.2867;67.3100;Termez Airport;UZ
TML;9.5667;0.8667;Tamale Airport;GH
TMM;-18.1158;49.3933;Toamasina Airport;MG
TMO;7.2500;-61.4333;Tumeremo Airport;VE
TMP;61.4153;23.5878;Tampere-Pirkkala Airport;FI
TMR;22.8111;5.4508;Aguenar – Hadj Bey Akhamok Airport;DZ
TMS;0.3792;6.7169;São Tomé International Airport;ST
TMT;-1.4896;-56.3968;Trombetas Airport;BR
TMU;9.7330;-85.0000;Tambor Airport;CR
TMW;-31.0833;150.8467;Tamworth Airport;AU
TMX;29.2411;0.2836;Timimoun Airport;DZ
TNA;36.8550;117.2167;Yaoqiang Airport;CN
TNC;65.5632;-167.9217;Tin City Long Range Radar Station Airport;US
TND;21.7883;-79.9972;Alberto Delgado Airport;CU
TNE;30.6050;130.9917;New Tanegashima Airport;JP
TNF;48.7497;2.1111;Toussus-le-Noble Airport;FR
TNG;35.7317;-5.9211;Ibn Batouta Airport;MA
TNJ;0.9186;104.5272;Raja Haji Fisabilillah International Airport;ID
TNK;60.5755;-165.2716;Tununak Airport;US
TNL;49.5253;25.7006;Ternopil International Airport;UA
TNM;-62.1906;-58.9864;Teniente Rodolfo Marsh Martin Base;AQ
TNN;22.9528;120.2036;Tainan Airport;TW
TNO;10.3557;-85.8529;Tamarindo Airport;CR
TNR;-18.7965;47.4761;Ivato Airport;MG
TNW;-1.0600;-77.5810;Jumandy Airport;EC
TNZ;48.7397;98.2753;Tosontsengel Airport;MN
TOA;33.8034;-118.3396;Zamperini Field;US
TOB;31.8613;23.9070;Gamal Abdel Nasser Airport;LY
TOD;2.8182;104.1600;Pulau Tioman Airport;MY
TOE;33.9397;8.1106;Tozeur Nefta International Airport;TN
TOF;56.3833;85.2117;Bogashevo Airport;RU
TOG;59.0536;-160.3969;Togiak Airport;US
TOH;-13.3280;166.6380;Torres Airstrip;VU
TOJ;40.4967;-3.4459;Torrejón Airport;ES
TOL;41.5868;-83.8078;Toledo Express Airport;US
TOM;16.7305;-3.0076;Timbuktu Airport;ML
TOP;39.0687;-95.6225;Philip Billard Municipal Airport;US
TOQ;-22.1389;-70.0667;Barriles Airport;CL
TOS;69.6814;18.9178;Tromsø Airport;NO
TOU;-20.7900;165.2594;Touho Airport;NC
TOW;-24.6847;-53.6961;Toledo Airport;BR
TOY;36.6483;137.1875;Toyama Airport;JP
TPA;27.9755;-82.5332;Tampa International Airport;US
TPC;-0.1228;-76.3378;Tarapoa Airport;EC
TPE;25.0802;121.2322;Taiwan Taoyuan International Airport;TW
TPH;38.0601;-117.0872;Tonopah Airport;US
TPI;-8.3500;146.9830;Tapini Airport;PG
TPJ;27.3500;84.6670;Taplejung Airport;NP
TPP;-6.5089;-76.3733;Cadete FAP Guillermo Del Castillo Paredes Airport;PE
TPQ;21.4195;-104.8426;Amado Nervo National Airport;MX
TPS;37.9122;12.4936;Vincenzo Florio Airport Trapani-Birgi;IT
TQA;73.3731;-56.0603;Tasiussaq Heliport;GL
TQD;33.3342;43.6028;Al Taqaddum Air Base;IQ
TQI;65.8800;-37.7600;Tiniteqilaaq Heliport;GL
TQL;64.9225;77.7850;Tarko-Sale Airport;RU
TQR;42.1167;15.4833;San Domino Island Heliport;IT
TRA;24.6539;124.6753;Tarama Airport;JP
TRC;25.5683;-103.4100;Francisco Sarabia International Airport;MX
TRD;63.4575;10.9242;Trondheim Airport Værnes;NO
TRE;56.4992;-6.8692;Tiree Airport;GB
TRF;59.1866;10.2586;Sandefjord Airport;NO
TRG;-37.6739;176.1958;Tauranga Airport;NZ
TRH;65.7667;87.8833;Trona Airport;US
TRI;36.4751;-82.4073;Tri Cities Regional Tn Va Airport;US
TRK;3.3267;117.5694;Juwata Airport;ID
TRM;33.6267;-116.1597;Jacqueline Cochran Regional Airport;US
TRN;45.2025;7.6494;Turin Airport;IT
TRO;-31.8911;152.5083;Taree Airport;AU
TRQ;-8.1572;-70.7800;Tarauacá Airport;BR
TRR;8.5397;81.1825;China Bay Airport;LK
TRS;45.8275;13.4722;Trieste–Friuli Venezia Giulia Airport;IT
TRU;-8.0848;-79.1095;Capitan FAP Carlos Martinez De Pinillos International Airport;PE
TRV;8.4797;76.9197;Trivandrum International Airport;IN
TRW;1.3783;173.1500;Bonriki International Airport;KI
TRZ;10.7658;78.7147;Tiruchirapally Civil Airport Airport;IN
TSA;25.0694;121.5517;Taipei Songshan Airport;TW
TSE;51.0222;71.4669;Astana International Airport;KZ
TSF;45.6509;12.1979;Treviso-Sant'Angelo Airport;IT
TSH;-6.4000;20.7833;Tshikapa Airport;CD
TSJ;34.2848;129.3305;Tsushima Airport;JP
TSL;22.0383;-98.8065;Tamuin Airport;MX
TSN;39.1250;117.3489;Tianjin Binhai International Airport;CN
TSR;45.8098;21.3379;Timişoara Traian Vuia Airport;RO
TSS;40.7426;-73.9721;East 34th Street Heliport;US
TST;7.5086;99.6158;Trang Airport;TH
TSV;-19.2542;146.7642;Townsville Airport;AU
TTA;28.4461;-11.1583;Tan Tan Airport;MA
TTB;39.9197;9.6842;Tortolì Airport;IT
TTD;45.5494;-122.4013;Portland Troutdale Airport;US
TTE;0.8308;127.3800;Sultan Khairun Babullah Airport;ID
TTG;-22.6283;-63.8183;General Enrique Mosconi Airport;AR
TTH;17.6660;54.0246;Thumrait Air Base;OM
TTJ;35.5301;134.1650;Tottori Airport;JP
TTN;40.2767;-74.8136;Trenton Mercer Airport;US
TTQ;10.5670;-83.5170;Aerotortuguero Airport;CR
TTR;-3.0447;119.8215;Pongtiku Airport;ID
TTT;22.7567;121.0933;Taitung Airport;TW
TTU;35.5944;-5.3200;Saniat R'mel Airport;MA
TUA;0.8094;-77.7081;Teniente Coronel Luis a Mantilla Airport;EC
